id,predicted_binding_sites,Acc,PPV(Precision),NPV,TPR(Recall),TNR,MCC,ROC AUC,STD,PR AUC,F1,FPR
5su4_B,,0.9433333333330189,0.30434782608563327,0.9963898916963912,0.8749999999890625,0.9452054794517312,0.4966555385819126,0.9492722749710083,0.18314864341644546,0.3994775712490082,0.4516129195690155,0.05479452054792644
8grm_H,,0.7894736842096953,0.8311688311677518,0.6111111111077161,0.9014084507029557,0.4583333333314236,0.3988816559830675,0.8380281925201416,0.213155203195925,0.9392358064651489,0.8648648262023926,0.5416666666644098
7y8x_E,,0.9027027027024588,0.4999999999977273,0.9281609195399632,0.30555555555470676,0.9670658682631835,0.3416516347227386,0.7352794408798218,0.171902111720778,0.3508450388908386,0.37931033968925476,0.03293413173651709
8ea5_A,,0.8319327731085446,0.749999999990625,0.837837837837083,0.24999999999895836,0.9789473684200222,0.3668568195240148,0.8197368383407593,0.15326062944665486,0.6143328547477722,0.375,0.02105263157892521
7xkf_A,,0.7345132743359583,0.7804878048761451,0.7243243243239329,0.3855421686742343,0.9370629370622818,0.40355293372613366,0.7871766686439514,0.2692036103673356,0.7163947224617004,0.5161290168762207,0.06293706293701894
7xtg_B,,0.9204545454534995,0.9615384615347634,0.903225806450156,0.8064516129006244,0.9824561403491535,0.8259656383617892,0.9660441279411316,0.2863557607847051,0.9626473784446716,0.8771929740905762,0.01754385964909203
7ubr_B,,0.952789699570611,0.9047619047575964,0.9550561797750663,0.487179487178238,0.9953161592503524,0.6440950880972697,0.94181227684021,0.16164031182118085,0.7409259080886841,0.6229508519172668,0.0046838407494134236
7x7t_D,,0.8037383177562581,0.666666666663889,0.8433734939748875,0.551724137929132,0.8974358974347468,0.4786331127207466,0.8607426881790161,0.2183324851253523,0.7287931442260742,0.6037735939025879,0.10256410256397107
7foc_B,,0.8899999999997034,0.16216216216172388,0.9923954372619801,0.749999999990625,0.8938356164380501,0.31545156094195176,0.903253436088562,0.21944053671263952,0.16307538747787476,0.2666666507720947,0.10616438356160748
8dfw_D,,0.882926829267862,0.8823529411738754,0.8830409356719983,0.5999999999987999,0.9741935483864683,0.6629360648370718,0.9359354972839355,0.2655504249971454,0.8683925271034241,0.7142857313156128,0.02580645161288658
8hbd_G,,0.8035714285699936,0.8947368421029085,0.6111111111077161,0.8292682926809042,0.7333333333284444,0.5334705999363427,0.862601637840271,0.2999282165201118,0.943988025188446,0.8607594966888428,0.26666666666488886
8eka_P,,0.7037037037010975,0.7037037037010975,0.0,0.999999999994737,0.0,0.0,0.5690789222717285,0.03351671777442372,0.8330862522125244,0.8260869979858398,0.9999999999875
8ivs_A,,0.8395415472776965,0.7818181818167603,0.8503401360541326,0.4942528735626503,0.9541984732820786,0.5324399018383706,0.8781477808952332,0.263663810804501,0.7301192879676819,0.6056337952613831,0.04580152671753977
7uez_A,,0.8883248730959958,0.6521739130406428,0.9195402298845291,0.5172413793085613,0.9523809523803856,0.5181599452514429,0.921798050403595,0.24004137562472386,0.6815163493156433,0.5769230723381042,0.04761904761901928
8esh_A,,0.7343173431731608,0.4807692307683062,0.7945205479448427,0.35714285714234695,0.8656716417906142,0.24766621510791673,0.6300994753837585,0.23176952501093392,0.4292387366294861,0.4065040647983551,0.13432835820888842
7xk8_A,,0.8444444444440692,0.71999999999712,0.8599999999995701,0.39130434782523627,0.9608938547480667,0.45196787219150214,0.8666504621505737,0.23328481060099665,0.7066254019737244,0.5070422291755676,0.039106145251374805
7fli_B,,0.9233333333330256,0.24137931034399526,0.9963099630992635,0.8749999999890625,0.9246575342462587,0.4359702034766217,0.9381421208381653,0.19901956128683662,0.363207072019577,0.37837839126586914,0.07534246575339885
8ab3_A,,0.8545454545451956,0.9277108433723762,0.8299595141697045,0.647058823528868,0.9715639810421937,0.6846255630084939,0.9226970672607422,0.3271493085204299,0.8990575075149536,0.7623762488365173,0.028436018957332495
7ucx_H,,0.8689320388345297,0.8809523809502834,0.8658536585360574,0.6271186440667337,0.9659863945571661,0.6655331884263459,0.9282255172729492,0.28843474731255575,0.88204425573349,0.7326732277870178,0.03401360544215373
8drs_A,,0.8576158940394512,0.47887323943594523,0.9740259740255525,0.849999999997875,0.8587786259538708,0.5665732805328447,0.9252862334251404,0.2872230537116434,0.7672598361968994,0.6126126050949097,0.14122137404574764
7wic_B,,0.7669616519171779,0.8292682926809042,0.758389261744712,0.32075471698082947,0.9699570815446481,0.4133267285879744,0.8134666681289673,0.23664048019416212,0.7042292952537537,0.4625850319862366,0.03004291845492273
8es5_A,,0.8767123287665228,0.8387096774166494,0.8869565217383591,0.6666666666649572,0.9532710280364922,0.6707218727840459,0.931943416595459,0.27126048884896786,0.8533704876899719,0.7428571581840515,0.04672897196257315
7xsa_E,,0.7540106951867626,0.29687499999953615,0.9918699186983806,0.9499999999952501,0.7305389221552512,0.4432856367506948,0.9592814445495605,0.2951329933368441,0.7773284912109375,0.44705885648727417,0.26946107784415
7fp4_B,,0.9199999999996934,0.214285714284949,0.9926470588231645,0.749999999990625,0.9246575342462587,0.37364254905013394,0.9175941944122314,0.2010561794121773,0.21619199216365814,0.3333333134651184,0.07534246575339885
7tsx_A,,0.7695852534558666,0.6440677966090779,0.816455696202015,0.567164179103631,0.8599999999994268,0.44353031437057405,0.8065174221992493,0.33776306638958786,0.6413663029670715,0.60317462682724,0.13999999999990667
7wur_F,,0.8981481481473165,0.9333333333271111,0.8924731182786102,0.5833333333309029,0.9880952380940617,0.686942065185706,0.9652777910232544,0.19955758678401553,0.8948653936386108,0.7179487347602844,0.011904761904747731
8e64_A,,0.8456375838923337,0.3684210526309326,0.9585062240659924,0.6774193548365245,0.8651685393255187,0.42117310290247595,0.867645263671875,0.28383455029291543,0.5915501713752747,0.4719100892543793,0.1348314606741068
8ahq_C,,0.7820512820502794,0.7142857142806123,0.7968749999987549,0.43478260869376184,0.9272727272710413,0.43019584394147314,0.739920973777771,0.2688995853715417,0.666775107383728,0.5405405163764954,0.0727272727271405
7x8s_N,,0.7619047619041572,0.999999999975,0.7540983606551196,0.11764705882318338,0.999999999998913,0.29785475352053437,0.9232736825942993,0.15128488337077153,0.8489819765090942,0.21052631735801697,0.0
7ujm_B,,0.9201680672265041,0.7096774193525495,0.9516908212555789,0.6874999999978515,0.9563106796111863,0.652530410372756,0.921875,0.23845276357230724,0.7442521452903748,0.6984126567840576,0.04368932038832831
8djm_L,,0.867924528301068,0.9090909090826447,0.8631578947359335,0.43478260869376184,0.9879518072277254,0.5713634106543087,0.915138840675354,0.20065574104693423,0.7889272570610046,0.5882352590560913,0.012048192771069822
8dmy_A,,0.8364611260051377,0.35416666666592883,0.9076923076920285,0.3617021276588049,0.9049079754598451,0.264223859930672,0.8189531564712524,0.22656023172686893,0.3080759346485138,0.3578947186470032,0.09509202453984814
8bcz_F,,0.8703703703695644,0.7599999999969601,0.9036144578302366,0.7037037037010975,0.9259259259247827,0.6463987355349371,0.9270690679550171,0.24854407677449986,0.8530886173248291,0.7307692766189575,0.07407407407398263
8gt3_B,,0.8376623376617938,0.6666666666656565,0.9659090909079933,0.9361702127639656,0.7943925233637436,0.6798060578314351,0.9529727697372437,0.3565557250426516,0.909675121307373,0.778761088848114,0.20560747663532186
8bnt_A,,0.9050279329603883,0.7692307692278108,0.9281045751627922,0.6451612903204995,0.9594594594588113,0.6493253566411058,0.9487794041633606,0.2377100394040381,0.8473308682441711,0.7017543911933899,0.040540540540513155
7xdu_A,,0.9161849710980011,0.7804878048761451,0.9344262295078903,0.6153846153834319,0.9693877551017112,0.6465771219137108,0.9113029837608337,0.2603055876166673,0.7662851214408875,0.6881721019744873,0.03061224489794877
7fm7_B,,0.9066666666663645,0.16666666666611113,0.9888888888885227,0.6249999999921875,0.9143835616435225,0.2896620610108221,0.9090325236320496,0.20587308805062537,0.19475509226322174,0.2631579041481018,0.08561643835613507
7y70_A,,0.6233766233758138,0.3749999999988281,0.7999999999982222,0.5714285714258504,0.6428571428559948,0.19364916731035595,0.6845238208770752,0.3324517623646847,0.3838706910610199,0.4528302252292633,0.3571428571422194
8hmp_B,,0.6923076923074875,0.8461538461505917,0.6794871794869617,0.1803278688523112,0.9814814814810271,0.29163955984714995,0.8167691230773926,0.19239671183188028,0.6871260404586792,0.29729729890823364,0.018518518518509944
8as2_L,,0.8726415094335507,0.7916666666650173,0.8963414634140877,0.6909090909078347,0.9363057324834801,0.6569085916640122,0.9222930073738098,0.30030038238288065,0.8529280424118042,0.7307692170143127,0.063694267515883
7zti_A,,0.8382352941170308,0.8461538461473372,0.837398373983059,0.35483870967627473,0.9809523809514467,0.47909367090622396,0.9127495884895325,0.19997694188976314,0.7868911623954773,0.48888885974884033,0.019047619047600908
7xc6_E,,0.7372881355925955,0.3684210526296399,0.8080808080799918,0.26923076922973377,0.8695652173903592,0.15651757057341917,0.6323160529136658,0.21303763476407825,0.3015696406364441,0.31111112236976624,0.13043478260855387
7r3v_G,,0.648648648647772,0.6619718309849831,0.3333333333222222,0.9591836734674302,0.039999999999840004,-0.0019576820280782785,0.7567346692085266,0.1487521569041461,0.8932410478591919,0.7833333015441895,0.95999999999616
7qpa_A,,0.7951070336389006,0.24999999999960937,0.9277566539920428,0.457142857141551,0.8356164383558783,0.22812258282133366,0.7829745411872864,0.24868592054847347,0.3711678981781006,0.3232323229312897,0.16438356164377932
8dad_H,,0.8861788617878974,0.7741935483845994,0.9239130434772566,0.7741935483845994,0.9239130434772566,0.6981065918653332,0.9470546841621399,0.2839667824703822,0.845486044883728,0.774193525314331,0.07608695652165642
8g1q_H,,0.939130434781792,0.0,0.939130434781792,0.0,0.9999999999990741,0.0,0.7308201193809509,0.048326118507253574,0.11875675618648529,0.0,0.0
8h8y_A,,0.9186991869914966,0.928571428570102,0.9147727272722076,0.8124999999989844,0.9698795180717049,0.812290092404445,0.9634036421775818,0.36016762924338913,0.9430249929428101,0.8666666150093079,0.0301204819276927
7zw1_A,,0.9085173501574422,0.46153846153727807,0.9712230215823845,0.6923076923050296,0.9278350515460729,0.5180481575849248,0.8912239074707031,0.19942028298861753,0.5603170990943909,0.5538461804389954,0.07216494845358346
7uwl_C,,0.8359999999996657,0.6428571428559948,0.891752577319128,0.631578947367313,0.8963730569943543,0.5312704333193882,0.8736023902893066,0.2103997636552493,0.7240632176399231,0.6371681690216064,0.10362694300512766
7um7_B,,0.8551401869154883,0.8124999999974609,0.8626373626368887,0.5098039215676278,0.9631901840484889,0.5650982153659201,0.852279543876648,0.22163571859138032,0.7092531323432922,0.6265060305595398,0.03680981595089767
8ek1_P,,0.6296296296272977,0.6296296296272977,0.0,0.9999999999941177,0.0,0.0,0.5852941274642944,0.07838336281987118,0.7441004514694214,0.7727272510528564,0.99999999999
7wu5_C,,0.8392857142842155,0.8999999999977499,0.6874999999957032,0.8780487804856633,0.7333333333284444,0.5993221102794425,0.93252032995224,0.26181897124024206,0.9748084545135498,0.8888888359069824,0.26666666666488886
8h9r_K,,0.5303030303027625,0.4189189189186359,0.8599999999982799,0.8985507246363789,0.33333333333307497,0.2543164382492915,0.6004943251609802,0.2741792026557602,0.4365791976451874,0.5714285969734192,0.6666666666661499
7x0q_A,,0.9143646408837254,0.36363636363305785,0.9316239316236662,0.14285714285663267,0.9790419161673716,0.18971545050315652,0.8376283049583435,0.15064580153386561,0.3289133608341217,0.20512822270393372,0.020958083832329055
8gp0_A,,0.8338108882519101,0.7258064516117325,0.8571428571425586,0.5232558139528799,0.9353612167296824,0.5170594559821708,0.8833230137825012,0.2760352616043477,0.7224804759025574,0.6081081032752991,0.0646387832699374
8pe9_L,,0.8349056603769647,0.8709677419326743,0.828729281767498,0.4655172413785077,0.9740259740253416,0.5545692739488085,0.9146327972412109,0.2555935688380461,0.817040205001831,0.6067416071891785,0.02597402597400911
7xep_A,,0.8995098039213482,0.8026315789463123,0.9216867469876743,0.7011494252865504,0.9532710280370863,0.688482917151911,0.9140616655349731,0.2927647910158491,0.7273378372192383,0.7484662532806396,0.04672897196260227
7tvf_F,,0.8327645051191698,0.6666666666634922,0.8455882352938068,0.24999999999955355,0.9704641350206876,0.3360562956873425,0.8540536761283875,0.1903059818570148,0.5855832099914551,0.3636363744735718,0.02953586497889049
7znq_D,,0.8903061224487525,0.6478873239427494,0.9439252336445658,0.7187499999988769,0.9237804878045964,0.6166503152649822,0.9242807030677795,0.26766005940355847,0.6955617070198059,0.6814814805984497,0.07621951219509872
8eqs_C,,0.555555555553498,0.44999999999775003,0.8571428571306122,0.899999999991,0.35294117646851214,0.27872760112725004,0.7529411911964417,0.3156942604750142,0.5794346928596497,0.6000000238418579,0.6470588235256056
8ews_A,,0.9507829977626508,0.16666666666597224,0.9952718676120579,0.6666666666555555,0.9546485260768811,0.3171984735747804,0.9743008017539978,0.17484287164465742,0.5073908567428589,0.2666666805744171,0.04535147392289221
7fsd_A,,0.9052132701419656,0.8372093023246079,0.9226190476187731,0.7346938775502707,0.9567901234564948,0.7248511209199249,0.9615615010261536,0.29986497879956525,0.8941802978515625,0.778378427028656,0.043209876543196545
7xck_M,,0.5873605947953207,0.06666666666660317,0.9207317073165118,0.34999999999825004,0.6064257028110015,-0.02343303217882943,0.5479919910430908,0.2774463375226612,0.08055020868778229,0.1120000034570694,0.393574297188597
7wu5_A,,0.8357487922701277,0.8235294117622837,0.8381502890168566,0.4999999999991071,0.9602649006616159,0.5518586247859759,0.7984862923622131,0.24647223978144214,0.7145643830299377,0.6222221851348877,0.039735099337722034
8ew3_F,,0.5937499999981445,0.5937499999981445,0.0,0.999999999994737,0.0,0.0,0.7631579041481018,0.08352088303667417,0.8411512970924377,0.7450980544090271,0.9999999999923077
7wph_A,,0.6173469387751953,0.1428571428569728,0.9732142857134167,0.7999999999946666,0.6022099447510485,0.21606731097721915,0.7637200951576233,0.2821757695367512,0.1717088222503662,0.24242426455020905,0.39779005524839905
7g8v_A,,0.9157303370781373,0.8636363636324381,0.9230769230763314,0.6129032258044745,0.9795918367340276,0.6827325523315226,0.9591836929321289,0.23001171451651958,0.873896062374115,0.7169811725616455,0.02040816326529224
7yov_D,,0.8289473684199619,0.8243243243232103,0.99999999995,0.9999999999983606,0.13333333333244443,0.3315266352947379,0.8956283926963806,0.15077471226850053,0.9725574254989624,0.9037036895751953,0.8666666666608889
8hmv_G,,0.8596491228055093,0.8809523809502834,0.7999999999946666,0.9249999999976874,0.7058823529370243,0.6554394253750709,0.8823529481887817,0.28430893769830357,0.9438732862472534,0.9024390578269958,0.2941176470570935
8bv2_A,,0.736434108526561,0.5135135135121256,0.8260869565208412,0.5428571428555918,0.8085106382970122,0.34543402211635116,0.7337386012077332,0.24311369491063387,0.5650575160980225,0.5277777314186096,0.19148936170192393
7qyf_A,,0.8779904306217996,0.7027027027008035,0.8950131233593451,0.39393939393879707,0.9687499999997248,0.4656019659564499,0.9200456142425537,0.21079494243570987,0.6638380885124207,0.5048543810844421,0.03124999999999112
8bcz_C,,0.8512396694207841,0.8695652173875237,0.8469387755093398,0.5714285714269387,0.9651162790686452,0.6200294571653618,0.9279069900512695,0.2637728873257339,0.855225682258606,0.6896551847457886,0.03488372093019199
8h9m_Q,,0.9473684210501384,0.9473684210501384,0.0,0.9999999999972222,0.0,0.0,0.6666666865348816,0.04697283649537309,0.9716994166374207,0.9729729890823364,0.99999999995
8i17_A,,0.7999999999990588,0.7714285714274693,0.9333333333271111,0.9818181818163967,0.46666666666511114,0.5622055105341711,0.9354545474052429,0.21967680933640693,0.9649438261985779,0.8639999628067017,0.5333333333315556
7uv9_B,,0.6794871794863083,0.7777777777765432,0.26666666666488886,0.8166666666653055,0.22222222222098767,0.04157397096415079,0.7379629611968994,0.1915578687575039,0.9246743321418762,0.7967479228973389,0.7777777777734569
8bcz_L,,0.9158878504664337,0.7999999999968,0.951219512193962,0.8333333333298611,0.939759036143446,0.7620774715741899,0.9369980096817017,0.2531035366843719,0.792421281337738,0.8163265585899353,0.060240963855349106
7wuq_B,,0.6317365269459186,0.9999999999875,0.6226993865028765,0.061068702290029725,0.9999999999995075,0.19500626515722025,0.8291655778884888,0.1370449349681627,0.7516600489616394,0.12857142090797424,0.0
8gs9_H,,0.8230088495567938,0.8333333333287037,0.8210526315780831,0.4687499999985351,0.9629629629617741,0.5315137851774226,0.8506944179534912,0.23502398302721628,0.7659167647361755,0.6000000238418579,0.037037037036991315
7x2m_E,,0.5816326530609278,0.18999999999981,0.9895833333323025,0.9499999999952501,0.5397727272724206,0.2965721142309083,0.816619336605072,0.30129864303045534,0.28403353691101074,0.3166666626930237,0.46022727272701125
7fon_B,,0.9199999999996934,0.23333333333255557,0.9962962962959273,0.8749999999890625,0.9212328767120134,0.42759637577788023,0.9304366707801819,0.20292321551151796,0.27218666672706604,0.3684210479259491,0.07876712328764426
7x4w_A,,0.7480314960624032,0.6229508196711099,0.863636363635055,0.8085106382961521,0.7124999999991094,0.5035048152332902,0.8172872066497803,0.3345595922028063,0.7559223771095276,0.7037037014961243,0.2874999999996406
8aqa_A,,0.8999999999977499,0.8999999999977499,0.0,0.9999999999972222,0.0,0.0,0.9652777910232544,0.04221237514502843,0.996242880821228,0.9473683834075928,0.999999999975
8fjd_A,,0.9093959731540573,0.1538461538449704,0.9438596491224759,0.11111111111049383,0.9607142857139427,0.08377206020141395,0.7117063403129578,0.16541416446926163,0.16674597561359406,0.125,0.039285714285700254
7g8a_A,,0.9106145251391562,0.8260869565181476,0.9230769230763314,0.6129032258044745,0.9729729729723157,0.6625083290360122,0.9588055610656738,0.2285128434923332,0.86440110206604,0.703703761100769,0.02702702702700877
8efm_A,,0.8799999999994972,0.8437499999973632,0.8881118881112672,0.6279069767427258,0.9621212121204833,0.6571294730433653,0.9174594879150391,0.28135883778431986,0.8340218663215637,0.7200000286102295,0.03787878787875919
7x73_A,,0.8759124087588045,0.399999999998,0.913385826771294,0.2666666666657778,0.9508196721307579,0.2610692170587921,0.859221339225769,0.18600528430580893,0.3513830602169037,0.320000022649765,0.04918032786883231
8dq7_A,,0.9351851851849687,0.8749999999945314,0.9374999999997746,0.349999999999125,0.9948979591834197,0.529367161653166,0.8322066068649292,0.15204916370214355,0.5228714942932129,0.5,0.005102040816325229
8ef6_C,,0.8545454545439009,0.8536585365832837,0.8571428571367347,0.9459459459433893,0.666666666662963,0.6598832463855951,0.9076576828956604,0.26801727794950325,0.9513211250305176,0.8974359631538391,0.3333333333314815
8gse_1,,0.6877637130798786,0.618705035970778,0.7857142857134839,0.8037383177562581,0.5923076923072368,0.4002107679043837,0.7218907475471497,0.28250914708442476,0.5696713328361511,0.6991869807243347,0.4076923076919941
8fwz_A,,0.8796296296292224,0.8529411764680795,0.8846153846148986,0.57999999999884,0.9698795180717049,0.6368416179561432,0.9015060067176819,0.2892764250810387,0.8254334330558777,0.69047611951828,0.0301204819276927
7x96_L,,0.8532110091735291,0.749999999996875,0.8823529411754325,0.642857142854847,0.9259259259247827,0.5997263096082402,0.9162257313728333,0.2571972724759715,0.8033148050308228,0.692307710647583,0.07407407407398263
7xbg_B,,0.6632653061221107,0.27586206896520016,0.9724770642192913,0.8888888888855968,0.6272189349108716,0.358008057999927,0.8045145869255066,0.27952852826888624,0.31203725934028625,0.42105263471603394,0.37278106508853687
8fxq_A,,0.8611111111108454,0.1666666666662037,0.9479166666663376,0.2857142857129252,0.9009900990096037,0.1462641813625122,0.696683943271637,0.21963327908332309,0.13754858076572418,0.20689654350280762,0.09900990099006633
8hgs_C,,0.7872340425515165,0.9999999999958334,0.5652173913018904,0.7058823529391003,0.9999999999923077,0.6316462475919771,0.9095022678375244,0.19884282721598268,0.9667213559150696,0.8275862336158752,0.0
7zlj_L,,0.8151658767768649,0.8666666666637778,0.806629834253698,0.42622950819602257,0.9733333333326846,0.5186754892031764,0.81480872631073,0.22825464840429305,0.7396272420883179,0.5714285969734192,0.02666666666664889
7xf2_A,,0.8159090909089055,0.5686274509798347,0.8905325443784348,0.610526315788831,0.8724637681156892,0.47092433010463153,0.8857513070106506,0.2551628980277567,0.6293184757232666,0.5888324975967407,0.127536231884021
7xa3_R,,0.5389830508472749,0.1869158878502926,0.7393617021272664,0.289855072463348,0.6150442477873385,-0.08373202079125182,0.4671027362346649,0.25644688246923747,0.203961580991745,0.22727273404598236,0.38495575221221906
7qys_A,,0.8689655172410797,0.7169811320741188,0.9029535864975093,0.6229508196711099,0.9344978165934784,0.5878620275563585,0.9208604693412781,0.28663718745867617,0.7748414874076843,0.6666666269302368,0.06550218340608494
8h9y_A,,0.6563876651979488,0.48120300751843526,0.9042553191479742,0.8767123287659223,0.5519480519476936,0.40648580917323807,0.8225404620170593,0.284829394524213,0.6934640407562256,0.6213591694831848,0.44805194805165716
8spu_H,,0.8105263157886204,0.8684210526304362,0.5789473684180056,0.8918918918906866,0.5238095238070295,0.4312443460170361,0.8690476417541504,0.22423593198122677,0.9614924788475037,0.8741722106933594,0.47619047618820864
7yyq_A,,0.8279816513759569,0.1641791044773669,0.948509485094594,0.36666666666544445,0.862068965517029,0.16054873333592498,0.7087848782539368,0.23457222512246273,0.15841732919216156,0.22680412232875824,0.13793103448272465
7fs2_A,,0.8957345971561859,0.8271604938261393,0.9120234604102898,0.690721649483824,0.9569230769227826,0.6919021533476978,0.9593973159790039,0.3007198887071088,0.8882734775543213,0.7597765326499939,0.04307692307690982
8h4k_R,,0.7224080267556112,0.14062499999978026,0.8808510638294125,0.2432432432425858,0.7900763358775611,0.026750203886821183,0.6900144219398499,0.21345446583045144,0.18446975946426392,0.178217813372612,0.2099236641220573
7tmg_A,,0.8797814207645466,0.8360655737691212,0.901639344261556,0.8095238095225246,0.9166666666659028,0.7319250547113901,0.9335317611694336,0.36724317212022406,0.9176748394966125,0.8225806951522827,0.08333333333326388
7tn7_A,,0.9325842696625721,0.8823529411712804,0.9359999999996257,0.48387096774037464,0.9915254237283935,0.6237323425835432,0.9017906188964844,0.1774724628331524,0.7355002760887146,0.625,0.00847457627118285
7wr9_B,,0.8461538461530326,0.7499999999973215,0.8815789473672611,0.6999999999976667,0.9054054054041819,0.6183537083878958,0.862162172794342,0.2794804926652899,0.7727881669998169,0.7241379022598267,0.09459459459446676
8gh8_A,,0.7714285714280205,0.40425531914807605,0.9569892473107989,0.8260869565181476,0.7606837606831105,0.4603995366513307,0.8781121969223022,0.322744137377763,0.6536769270896912,0.5428571105003357,0.23931623931603477
7ypp_A,,0.9333333333327678,0.8214285714256379,0.956204379561346,0.7931034482731273,0.9632352941169389,0.7669119429217183,0.9421906471252441,0.2317366463135288,0.887712299823761,0.8070176243782043,0.03676470588232591
8enf_A,,0.7241379310336504,0.7058823529391003,0.7358490566023852,0.631578947366759,0.7959183673453144,0.43455608545488855,0.8421052694320679,0.18736452684060476,0.8001108169555664,0.6666666865348816,0.20408163265264473
8dpg_A,,0.8636363636360366,0.2941176470570935,0.9028340080968005,0.17241379310285376,0.9489361702123622,0.15459649455355096,0.6145268082618713,0.1611257383903642,0.1696319729089737,0.21739129722118378,0.051063829787212314
8dl7_C,,0.9154929577460491,0.8636363636324381,0.921465968585905,0.558823529410121,0.9832402234631379,0.6523614922693686,0.8345382809638977,0.23045768134586037,0.7432324886322021,0.6785714626312256,0.016759776536303488
7zcg_A,,0.6603773584901508,0.454545454544938,0.9154929577451895,0.869565217389414,0.5752212389375441,0.4056945576527556,0.8283955454826355,0.2984992699936946,0.7237964868545532,0.5970149040222168,0.424778761061571
8gxk_A,,0.8864864864860074,0.799999999992,0.8914285714280621,0.29629629629519894,0.9873417721512739,0.442849257050162,0.83321613073349,0.1598887030282368,0.5467496514320374,0.4324324429035187,0.012658227848093255
7zkq_T,,0.8490028490026071,0.2619047619041383,0.9288025889964632,0.33333333333232323,0.9025157232701565,0.21208052432396726,0.734657883644104,0.24118837493103218,0.22738350927829742,0.29333338141441345,0.0974842767295291
8j1n_B,,0.8548387096767299,0.45454545454338846,0.9411764705873126,0.6249999999960938,0.8888888888880658,0.45095132821170764,0.8865740895271301,0.2315420625380279,0.4781019985675812,0.5263157486915588,0.11111111111100823
7qtm_B,,0.8135593220334387,0.7999999999946666,0.814814814814312,0.2857142857136054,0.9777777777770535,0.40249077532415284,0.8248677253723145,0.22155002762497375,0.6531240344047546,0.42105263471603394,0.022222222222205764
8bb3_B,,0.9799331103675653,0.0,0.9965986394554434,0.0,0.9832214765097372,-0.007554456154407816,0.7936241626739502,0.09919076714660292,0.01587301678955555,0.0,0.016778523489927255
7x91_L,,0.9065420560739191,0.7727272727237604,0.9411764705871281,0.7727272727237604,0.9411764705871281,0.7139037433154698,0.93556147813797,0.2456601673604079,0.772127091884613,0.7727272510528564,0.058823529411695503
8flu_A,,0.771929824561065,0.9583333333293403,0.7499999999996324,0.3108108108103908,0.9935064935058484,0.4642823392700661,0.8585468530654907,0.24263497438435627,0.8028503656387329,0.4693877696990967,0.006493506493502278
8gy2_B,,0.8498845265586952,0.039999999999840004,0.8995098039213482,0.023809523809467117,0.9386189258309621,-0.04767295300485503,0.7977103590965271,0.18439903188921547,0.20195822417736053,0.02985074743628502,0.06138107416878226
7yu3_G,,0.8703703703687585,0.8863636363616219,0.799999999992,0.9512195121928019,0.6153846153798816,0.6236156423504093,0.9212007522583008,0.23045309182823642,0.9727321863174438,0.9176470637321472,0.38461538461242606
8fmz_C,,0.754437869822262,0.7352941176448962,0.7565789473681722,0.25252525252499747,0.962343096233907,0.32509683677202944,0.7862939238548279,0.2190401815358207,0.6312798261642456,0.38805970549583435,0.03765690376567462
7fl7_B,,0.9199999999996934,0.214285714284949,0.9926470588231645,0.749999999990625,0.9246575342462587,0.37364254905013394,0.9336472749710083,0.19357127549213532,0.34644943475723267,0.3333333134651184,0.07534246575339885
7xfn_C,,0.8411214953263167,0.8372093023246079,0.8571428571387756,0.95999999999872,0.5624999999982422,0.6023279865008967,0.9481250047683716,0.21777303764847553,0.9814397096633911,0.8944098949432373,0.4374999999986328
7uan_A,,0.9247572815531736,0.7868852459003494,0.9487179487176784,0.7272727272716253,0.9624277456644618,0.7122821570300895,0.9244176149368286,0.254448164733736,0.8213936686515808,0.7559055685997009,0.03757225433524926
7fkf_A,,0.6962025316452759,0.11111111111097394,0.9999999999993591,0.9999999999888889,0.6842105263154894,0.2757233972894983,0.9688109159469604,0.2800545491964704,0.7095407843589783,0.19999998807907104,0.31578947368407206
8dao_E,,0.8058252427176642,0.749999999996875,0.8227848101255407,0.5624999999982422,0.9154929577451895,0.5232466966399635,0.8659771084785461,0.3025383871976502,0.7910147905349731,0.6428571343421936,0.0845070422534021
7y24_S,,0.8961038961035083,0.99999999998,0.8938053097341179,0.17241379310285376,0.9999999999995051,0.3925612866130815,0.8203311562538147,0.12113415913644343,0.5541184544563293,0.29411762952804565,0.0
8h9q_K,,0.7473684210518449,0.7499999999991477,0.7142857142755102,0.9705882352926903,0.18518518518449933,0.2689300537201977,0.6691176295280457,0.18426148407325374,0.829242467880249,0.8461538553237915,0.8148148148117971
7zmi_B,,0.6428571428567255,0.5862068965497028,0.6559999999994752,0.2833333333328611,0.8723404255309869,0.1941784179801956,0.6953014135360718,0.23238092805117455,0.5853843688964844,0.382022500038147,0.1276595744679493
7x8r_R,,0.5906040268454394,0.1574803149605059,0.9122807017538526,0.5714285714269387,0.5931558935358962,0.10715213302325689,0.6216729879379272,0.25467013683547857,0.16365279257297516,0.2469135820865631,0.40684410646372365
8dng_A,,0.8142201834860519,0.716814159291401,0.8482972136220285,0.6230769230764438,0.8954248366010146,0.5413051276962534,0.866654098033905,0.2627951031198429,0.7852368950843811,0.6639344096183777,0.10457516339865865
8aqm_A,,0.8745098039212257,0.2702702702695398,0.9770642201830381,0.6666666666622222,0.8874999999996303,0.3702222712458715,0.9093055725097656,0.23578536117557555,0.5116171836853027,0.4150943458080292,0.11249999999995314
